Job_Id,Company,Company_id,Founded_In,Emp_count,Skills
2502,"slice",50647,2016,"More than 1000 employees","Django"
2502,"slice",50647,2016,"More than 1000 employees","Express.js"
2502,"slice",50647,2016,"More than 1000 employees","Flask"
2502,"slice",50647,2016,"More than 1000 employees","Hibernate"
2502,"slice",50647,2016,"More than 1000 employees","J2EE"
2502,"slice",50647,2016,"More than 1000 employees","Ruby on Rails"
2502,"slice",50647,2016,"More than 1000 employees","Spring"
2502,"slice",50647,2016,"More than 1000 employees","Struts"
2516,"Larsen & Toubro",50708,1938,"More than 1000 employees",".NET"
2516,"Larsen & Toubro",50708,1938,"More than 1000 employees","ASP.NET"
2516,"Larsen & Toubro",50708,1938,"More than 1000 employees","C#"
2516,"Larsen & Toubro",50708,1938,"More than 1000 employees","HTML"
2516,"Larsen & Toubro",50708,1938,"More than 1000 employees","CSS"
2523,"Altruist Technologies",50021,2005,"More than 1000 employees","Customer Service"
2523,"Altruist Technologies",50021,2005,"More than 1000 employees","Telecalling"
2523,"Altruist Technologies",50021,2005,"More than 1000 employees","Customer Relationship"
2533,"Advanced Business and Healthcare India",50081,2010,"More than 1000 employees","Django"
2533,"Advanced Business and Healthcare India",50081,2010,"More than 1000 employees","Angular"
2533,"Advanced Business and Healthcare India",50081,2010,"More than 1000 employees","AWS"
2535,"Altimetrik",50224,2012,"More than 1000 employees","Salesforce"
2535,"Altimetrik",50224,2012,"More than 1000 employees","ServiceNow"
2535,"Altimetrik",50224,2012,"More than 1000 employees","Salesforce Marketing Cloud"
2535,"Altimetrik",50224,2012,"More than 1000 employees","Salesforce Service Cloud"
2535,"Altimetrik",50224,2012,"More than 1000 employees","SFCC"
2541,"Pure Storage",50716,2009,"More than 1000 employees","Django"
2546,"JP Morgan",50680,1900,"More than 1000 employees","Angular"
2546,"JP Morgan",50680,1900,"More than 1000 employees","Microservices"
2546,"JP Morgan",50680,1900,"More than 1000 employees","Spring Boot"
2557,"Grant Thornton",50721,1924,"More than 1000 employees","Corporate Tax"
2557,"Grant Thornton",50721,1924,"More than 1000 employees","UK Tax"
2557,"Grant Thornton",50721,1924,"More than 1000 employees","International Taxation"
2557,"Grant Thornton",50721,1924,"More than 1000 employees","Direct Taxation"
2557,"Grant Thornton",50721,1924,"More than 1000 employees","Accounting"
2558,"JP Morgan",50680,1900,"More than 1000 employees","ETL"
2558,"JP Morgan",50680,1900,"More than 1000 employees","Ab Initio"
2558,"JP Morgan",50680,1900,"More than 1000 employees","AWS Glue"
2559,"mPokket",50537,2016,"More than 1000 employees","J2EE"
2559,"mPokket",50537,2016,"More than 1000 employees","Spring"
2583,"Airtel Africa",50402,2010,"More than 1000 employees","CISSP"
2583,"Airtel Africa",50402,2010,"More than 1000 employees","IT Infrastructure"
2583,"Airtel Africa",50402,2010,"More than 1000 employees","CCSP"
2583,"Airtel Africa",50402,2010,"More than 1000 employees","Information Security"
2587,"D. E. Shaw",50405,1988,"More than 1000 employees","SQL"
2587,"D. E. Shaw",50405,1988,"More than 1000 employees","Spring Boot"
2589,"Rakuten",50181,1997,"More than 1000 employees","Automation Testing"
2589,"Rakuten",50181,1997,"More than 1000 employees","Mobile Apps Testing"
2589,"Rakuten",50181,1997,"More than 1000 employees","SDET"
2589,"Rakuten",50181,1997,"More than 1000 employees","Appium"
2589,"Rakuten",50181,1997,"More than 1000 employees","Selenium"
2591,"Walmart Global Tech India",50035,1962,"More than 1000 employees","Node.js"
2591,"Walmart Global Tech India",50035,1962,"More than 1000 employees","Spring"
2592,"Walmart Global Tech India",50035,1962,"More than 1000 employees","SAP FICO"
2600,"TJX",50462,1987,"More than 1000 employees","DevOps"
2600,"TJX",50462,1987,"More than 1000 employees","Azure"
2600,"TJX",50462,1987,"More than 1000 employees","Jenkins"
2607,"Pegasystems",50730,1983,"More than 1000 employees","Salesforce"
2608,"Pegasystems",50730,1983,"More than 1000 employees","J2EE"
2612,"Benesse India",50732,2022,"More than 1000 employees","Node.js"
2612,"Benesse India",50732,2022,"More than 1000 employees","HTML"
2612,"Benesse India",50732,2022,"More than 1000 employees","CSS"
2620,"Pegasystems",50730,1983,"More than 1000 employees","Data Analysis"
2620,"Pegasystems",50730,1983,"More than 1000 employees","Data Streaming"
2620,"Pegasystems",50730,1983,"More than 1000 employees","Data Warehousing"
2620,"Pegasystems",50730,1983,"More than 1000 employees","ETL"
2620,"Pegasystems",50730,1983,"More than 1000 employees","Search"
2620,"Pegasystems",50730,1983,"More than 1000 employees","Oracle Database"
2620,"Pegasystems",50730,1983,"More than 1000 employees","SQL"
2623,"Inspire Brands",50384,2018,"More than 1000 employees","DevOps"
2623,"Inspire Brands",50384,2018,"More than 1000 employees","AWS"
2624,"Inspire Brands",50384,2018,"More than 1000 employees","Agile"
2624,"Inspire Brands",50384,2018,"More than 1000 employees","User Acceptance Testing"
2625,"Inspire Brands",50384,2018,"More than 1000 employees","Salesforce Marketing Cloud"
2625,"Inspire Brands",50384,2018,"More than 1000 employees","SDL"
2629,"Owens & Minor",50124,1882,"More than 1000 employees","Linux"
2629,"Owens & Minor",50124,1882,"More than 1000 employees","Red Hat"
2630,"Owens & Minor",50124,1882,"More than 1000 employees","Windows"
2635,"Fanatics",50736,2002,"More than 1000 employees","Automation Testing"
2635,"Fanatics",50736,2002,"More than 1000 employees","SDET"
2635,"Fanatics",50736,2002,"More than 1000 employees","Cucumber"
2635,"Fanatics",50736,2002,"More than 1000 employees","QTP"
2635,"Fanatics",50736,2002,"More than 1000 employees","Selenium"
2635,"Fanatics",50736,2002,"More than 1000 employees","SoapUI"
2636,"Fanatics",50736,2002,"More than 1000 employees","Big Data"
2636,"Fanatics",50736,2002,"More than 1000 employees","Golang"
2638,"NxtWave",50159,2020,"More than 1000 employees","Business Development"
2638,"NxtWave",50159,2020,"More than 1000 employees","Direct Sales"
2638,"NxtWave",50159,2020,"More than 1000 employees","Sales"
2639,"Owens & Minor",50124,1882,"More than 1000 employees","SharePoint"
2640,"TATA Communications",50737,2002,"More than 1000 employees","UCCE"
2640,"TATA Communications",50737,2002,"More than 1000 employees","CUCM"
2640,"TATA Communications",50737,2002,"More than 1000 employees","Cisco Unified Communications Manager"
2640,"TATA Communications",50737,2002,"More than 1000 employees","Contact Center Operations"
2643,"Akkodis",50740,1984,"More than 1000 employees","Spring Boot"
2643,"Akkodis",50740,1984,"More than 1000 employees","J2EE"
2643,"Akkodis",50740,1984,"More than 1000 employees","Microservices"
2643,"Akkodis",50740,1984,"More than 1000 employees","Hibernate"
2644,"Allen Career Institute",50200,1988,"More than 1000 employees","HTML"
2644,"Allen Career Institute",50200,1988,"More than 1000 employees","CSS"
2646,"Hy-Vee",50074,1930,"More than 1000 employees","TypeScript"
2651,"Prudential Corporation Asia",50118,1900,"More than 1000 employees","Architecture"
2651,"Prudential Corporation Asia",50118,1900,"More than 1000 employees","Algorithms"
2651,"Prudential Corporation Asia",50118,1900,"More than 1000 employees","DevOps"
2653,"Hy-Vee",50074,1930,"More than 1000 employees","ASP.NET"
2653,"Hy-Vee",50074,1930,"More than 1000 employees","C#"
2653,"Hy-Vee",50074,1930,"More than 1000 employees","SQL"
2658,"Owens & Minor",50124,1882,"More than 1000 employees","SharePoint"
2659,"Owens & Minor",50124,1882,"More than 1000 employees","SharePoint"
2664,"Delhivery",50173,2011,"More than 1000 employees","Golang"
2664,"Delhivery",50173,2011,"More than 1000 employees","Django"
2664,"Delhivery",50173,2011,"More than 1000 employees","Flask"
2668,"Hy-Vee",50074,1930,"More than 1000 employees","Product Management"
2668,"Hy-Vee",50074,1930,"More than 1000 employees","Agile"
2668,"Hy-Vee",50074,1930,"More than 1000 employees","Google Analytics"
2671,"Owens & Minor",50124,1882,"More than 1000 employees","Windows"
2678,"Tech Mahindra",50448,1986,"More than 1000 employees","SAP ABAP"
2678,"Tech Mahindra",50448,1986,"More than 1000 employees","SAP HANA"
2678,"Tech Mahindra",50448,1986,"More than 1000 employees","IDOC"
2689,"NxtWave",50159,2020,"More than 1000 employees","Data Analysis"
2689,"NxtWave",50159,2020,"More than 1000 employees","Data Warehousing"
2689,"NxtWave",50159,2020,"More than 1000 employees","ETL"
2689,"NxtWave",50159,2020,"More than 1000 employees","NoSQL"
2689,"NxtWave",50159,2020,"More than 1000 employees","Amazon Redshift"
2689,"NxtWave",50159,2020,"More than 1000 employees","BigQuery"
2689,"NxtWave",50159,2020,"More than 1000 employees","Snowflake"
2689,"NxtWave",50159,2020,"More than 1000 employees","SQL"
2693,"Cure.Fit",50172,2016,"More than 1000 employees","LLD"
2693,"Cure.Fit",50172,2016,"More than 1000 employees","Data Structures"
2693,"Cure.Fit",50172,2016,"More than 1000 employees","Algorithms"
2696,"Mashreq Bank",50144,1967,"More than 1000 employees","Derivatives Trading"
2696,"Mashreq Bank",50144,1967,"More than 1000 employees","Financial Markets"
2696,"Mashreq Bank",50144,1967,"More than 1000 employees","Technical Support"
2698,"Rakuten",50181,1997,"More than 1000 employees","Linux"
2698,"Rakuten",50181,1997,"More than 1000 employees","Jenkins"
2698,"Rakuten",50181,1997,"More than 1000 employees","Shell Scripting"
2698,"Rakuten",50181,1997,"More than 1000 employees","Kubernetes"
2698,"Rakuten",50181,1997,"More than 1000 employees","Terraform"
2699,"Rakuten",50181,1997,"More than 1000 employees","Microservices"
2699,"Rakuten",50181,1997,"More than 1000 employees","Spring Boot"
2699,"Rakuten",50181,1997,"More than 1000 employees","Docker"
2699,"Rakuten",50181,1997,"More than 1000 employees","Kubernetes"
2711,"Wayfair",50375,2002,"More than 1000 employees","Golang"
2711,"Wayfair",50375,2002,"More than 1000 employees","Spring"
2712,"Benesse India",50732,2022,"More than 1000 employees","HTML"
2712,"Benesse India",50732,2022,"More than 1000 employees","MongoDB"
2712,"Benesse India",50732,2022,"More than 1000 employees","PHP"
2712,"Benesse India",50732,2022,"More than 1000 employees","Data Structures"
2713,"Benesse India",50732,2022,"More than 1000 employees","HTML"
2713,"Benesse India",50732,2022,"More than 1000 employees","Node.js"
2713,"Benesse India",50732,2022,"More than 1000 employees","TypeScript"
2715,"JP Morgan",50680,1900,"More than 1000 employees","Angular"
2715,"JP Morgan",50680,1900,"More than 1000 employees","Spring"
2715,"JP Morgan",50680,1900,"More than 1000 employees","Spring Boot"
2717,"slice",50647,2016,"More than 1000 employees","Information Security"
2729,"Rakuten",50181,1997,"More than 1000 employees","Automation Testing"
2729,"Rakuten",50181,1997,"More than 1000 employees","Manual Testing"
2729,"Rakuten",50181,1997,"More than 1000 employees","Mobile Apps Testing"
2729,"Rakuten",50181,1997,"More than 1000 employees","SDET"
2729,"Rakuten",50181,1997,"More than 1000 employees","Appium"
2729,"Rakuten",50181,1997,"More than 1000 employees","Selenium"
2732,"Bosch India",50764,1922,"More than 1000 employees","Angular"
2732,"Bosch India",50764,1922,"More than 1000 employees","Redux"
2732,"Bosch India",50764,1922,"More than 1000 employees","Jest"
2732,"Bosch India",50764,1922,"More than 1000 employees","SonarQube"
2735,"Infosys",50227,1981,"More than 1000 employees","ETL"
2735,"Infosys",50227,1981,"More than 1000 employees","Azure Data Factory"
2735,"Infosys",50227,1981,"More than 1000 employees","SQL Server"
2735,"Infosys",50227,1981,"More than 1000 employees","Azure SQL Database"
2758,"MOURI Tech",50771,2005,"More than 1000 employees","Microsoft Office"
2758,"MOURI Tech",50771,2005,"More than 1000 employees","Presales"
2758,"MOURI Tech",50771,2005,"More than 1000 employees","Microsoft Dynamics"
2758,"MOURI Tech",50771,2005,"More than 1000 employees","Solution Architecture"
2765,"Jabra",50775,1869,"More than 1000 employees","Recruitment"
2774,"Infosys",50227,1981,"More than 1000 employees","AWS"
2774,"Infosys",50227,1981,"More than 1000 employees","Node.js"
2774,"Infosys",50227,1981,"More than 1000 employees","Jenkins"
2785,"Mashreq Bank",50144,1967,"More than 1000 employees","Microservices"
2785,"Mashreq Bank",50144,1967,"More than 1000 employees","Angular"
2785,"Mashreq Bank",50144,1967,"More than 1000 employees","Spring Boot"
2785,"Mashreq Bank",50144,1967,"More than 1000 employees","AWS"
2786,"Mashreq Bank",50144,1967,"More than 1000 employees","Microservices"
2786,"Mashreq Bank",50144,1967,"More than 1000 employees","Angular"
2786,"Mashreq Bank",50144,1967,"More than 1000 employees","Spring Boot"
2786,"Mashreq Bank",50144,1967,"More than 1000 employees","AWS"
2789,"Amazon Entertainment",50784,1994,"More than 1000 employees","Cucumber"
2789,"Amazon Entertainment",50784,1994,"More than 1000 employees","Manual Testing"
2789,"Amazon Entertainment",50784,1994,"More than 1000 employees","SDET"
2789,"Amazon Entertainment",50784,1994,"More than 1000 employees","Selenium"
2790,"D. E. Shaw",50405,1988,"More than 1000 employees","Data Structures"
2790,"D. E. Shaw",50405,1988,"More than 1000 employees","Kafka"
2791,"Delhivery",50173,2011,"More than 1000 employees","Terraform"
2791,"Delhivery",50173,2011,"More than 1000 employees","DevOps"
2791,"Delhivery",50173,2011,"More than 1000 employees","AWS"
2791,"Delhivery",50173,2011,"More than 1000 employees","Ansible"
2806,"Pegasystems",50730,1983,"More than 1000 employees","Machine Learning"
2806,"Pegasystems",50730,1983,"More than 1000 employees","NLP"
2809,"Allen Career Institute",50200,1988,"More than 1000 employees","UX Design"
2809,"Allen Career Institute",50200,1988,"More than 1000 employees","Visual Design"
2809,"Allen Career Institute",50200,1988,"More than 1000 employees","Graphic Design"
2809,"Allen Career Institute",50200,1988,"More than 1000 employees","Product Management"
2809,"Allen Career Institute",50200,1988,"More than 1000 employees","Business Analysis"
2811,"Indium Software",50613,1999,"More than 1000 employees","iOS"
2817,"Rippling",50793,2016,"More than 1000 employees","International Sales"
2817,"Rippling",50793,2016,"More than 1000 employees","Sales"
2827,"Siemens",50798,1900,"More than 1000 employees","Ruby on Rails"
2829,"Captain Fresh",50800,2019,"More than 1000 employees","Golang"
2830,"Delhivery",50173,2011,"More than 1000 employees","Objective-C"
2830,"Delhivery",50173,2011,"More than 1000 employees","Swift"
2830,"Delhivery",50173,2011,"More than 1000 employees","iOS"
2831,"Ecolab",50801,1923,"More than 1000 employees","C#"
2831,"Ecolab",50801,1923,"More than 1000 employees","Xamarin.Forms"
2833,"Media.net",50802,2010,"More than 1000 employees","Ad Operations"
2833,"Media.net",50802,2010,"More than 1000 employees","Adobe Campaign"
2833,"Media.net",50802,2010,"More than 1000 employees","Performance Marketing"
2833,"Media.net",50802,2010,"More than 1000 employees","Affiliate Marketing"
2833,"Media.net",50802,2010,"More than 1000 employees","Brand Management"
2840,"JP Morgan",50680,1900,"More than 1000 employees","AWS"
2840,"JP Morgan",50680,1900,"More than 1000 employees","Algorithms"
2840,"JP Morgan",50680,1900,"More than 1000 employees","Data Structures"
2852,"Jio Platforms Limited",50810,2019,"More than 1000 employees","AWS"
2852,"Jio Platforms Limited",50810,2019,"More than 1000 employees","Azure"
2852,"Jio Platforms Limited",50810,2019,"More than 1000 employees","Google Cloud"
